"price","types","address","latitude","longtitude","date","sq.","TotalBeds","TotalBaths","TotalReceptions","FlatType"
250000,"2 bed flat for sale ","Ashby Grange, 11-17 Stafford Road SM6",51.357791,-0.146646,"20/8/2021",NA,2,0,0,"flat"
510000,"3 bed flat for sale ","Fairfield Drive, London SW18",51.457555,-0.18965,"20/8/2021",NA,3,1,1,"flat"
330000,"1 bed flat for sale ","Abbeyfields Close, London NW10",51.533739,-0.281166,"20/8/2021",NA,1,1,1,"flat"
1550000,"3 bed flat for sale ","South Quay Plaza, 75 Marsh Wall, Canary Wharf E14",51.50096,-0.01652,"20/8/2021","1,213",3,3,1,"flat"
650000,"1 bed flat for sale ","Pearl House, London N7.",51.546668,-0.118823,"20/8/2021","662",1,1,1,"flat"
425000,"3 bed semi-detached house for sale ","Bosworth Road, Dagenham RM10",51.553001,0.153586,"20/8/2021",NA,3,2,2,"semi-detached house"
395000,"2 bed flat for sale ","Thomas Lodge, West Avenue, Walthamstow, London E17",51.582431,-0.015481,"20/8/2021",NA,2,2,1,"flat"
495000,"3 bed terraced house for sale ","Bedford Road, Sidcup DA15",51.430099,0.087375,"20/8/2021",NA,3,1,2,"terraced house"
2350000,"6 bed terraced house for sale ","Avonmore Road, London W14",51.494375,-0.206348,"20/8/2021",NA,6,3,2,"terraced house"
465000,"1 bed flat for sale ","83B Yerbury Road, Tufnell Park, London N19",51.560787,-0.129411,"20/8/2021",NA,1,1,1,"flat"
475000,"3 bed flat for sale ","Iron Mill Road, London SW18",51.452609,-0.188618,"20/8/2021",NA,3,1,1,"flat"
5e+05,"3 bed semi-detached house for sale ","Newtown Road, New Denham, Uxbridge UB9",51.551399,-0.492706,"20/8/2021",NA,3,1,1,"semi-detached house"
375000,"1 bed flat for sale ","Strand Drive, Kew, Richmond TW9",51.480285,-0.277772,"20/8/2021",NA,1,1,1,"flat"
395000,"2 bed flat for sale ","Freethorpe Close, London SE19",51.412815,-0.087773,"20/8/2021",NA,2,1,1,"flat"
425000,"2 bed flat for sale ","Mowbray Road, London SE19",51.412236,-0.075402,"20/8/2021",NA,2,1,1,"flat"
5e+05,"2 bed flat for sale ","St David's Square, Isle Of Dogs, London E14",51.486352,-0.016483,"20/8/2021",NA,2,2,1,"flat"
329999,"2 bed flat for sale ","Stapleton Close, Potters Bar EN6",51.698699,-0.165113,"20/8/2021","800",2,1,1,"flat"
325000,"1 bed flat for sale ","Cardamom Court, 71 Albion Road, Bexleyheath DA6",51.456711,0.140067,"20/8/2021",NA,1,1,1,"flat"
269995,"2 bed flat for sale ","Leopold Road, London N18",51.612254,-0.052813,"20/8/2021",NA,2,1,1,"flat"
525000,"2 bed flat for sale ","Upper Mulgrave Road, Cheam, Sutton SM2",51.354724,-0.21457,"20/8/2021",NA,2,2,0,"flat"
725000,"1 bed flat for sale ","Kempsford Gardens, London SW5",51.488765,-0.194936,"20/8/2021",NA,1,1,1,"flat"
650000,"4 bed semi-detached house for sale ","Longlands Road, Sidcup DA15",51.43217,0.089186,"20/8/2021",NA,4,2,2,"semi-detached house"
385000,"2 bed property for sale ","St Malo Avenue, Edmonton N9",51.623407,-0.050751,"20/8/2021",NA,2,1,2,"property"
550000,"2 bed flat for sale ","West Hill Road, London SW18",51.453319,-0.20402,"20/8/2021",NA,2,1,1,"flat"
365000,"2 bed flat for sale ","The Coppice, Great North Road, New Barnet EN5",51.642102,-0.181108,"20/8/2021",NA,2,1,1,"flat"
1300000,"3 bed maisonette for sale ","Vereker Road, Fulham, Hammersmith, London W14",51.488709,-0.209015,"20/8/2021",NA,3,2,1,"maisonette"
550000,"2 bed flat for sale ","Landridge Road, London SW6",51.472466,-0.20852,"20/8/2021",NA,2,1,1,"flat"
2e+05,"Land for sale ","Foster Road, London E13",51.522983,0.019573,"20/8/2021",NA,0,0,0,NA
6e+05,"3 bed semi-detached house for sale ","Leamington Avenue, Farnborough, Orpington BR6",51.364498,0.08439,"20/8/2021","895",3,0,0,"semi-detached house"
5e+05,"2 bed flat for sale ","Kings Road, Richmond TW10",51.45975,-0.29319,"20/8/2021",NA,2,1,1,"flat"
650000,"Studio for sale ","The Courthouse, Horseferry Road, Westminster SW1P",51.494987,-0.128766,"20/8/2021",NA,0,1,1,NA
850000,"2 bed flat for sale ","Drapers Yard, Wandsworth SW18",51.460492,-0.197782,"20/8/2021",NA,2,2,1,"flat"
649950,"2 bed flat for sale ","Ireton House, 3 Stamford Square, London SW15",51.459282,-0.211396,"20/8/2021",NA,2,2,1,"flat"
479950,"2 bed flat for sale ","Bispham Road, London NW10",51.530481,-0.288411,"20/8/2021",NA,2,1,1,"flat"
650000,"2 bed flat for sale ","Fletcher Street, Tower Hill E1",51.510612,-0.06646,"20/8/2021","850",2,2,0,"flat"
7e+05,"3 bed flat for sale ","Harold Road, London N8",51.584529,-0.117024,"20/8/2021",NA,3,3,1,"flat"
2.3e+07,"60 bed end terrace house for sale ","Lancaster Gate, Lancaster Gate W2",51.512106,-0.178851,"20/8/2021",NA,60,0,0,"end terrace house"
9e+05,"3 bed flat for sale ","Thamespoint, Fairways, Teddington TW11",51.420994,-0.307394,"20/8/2021",NA,3,2,2,"flat"
520000,"2 bed flat for sale ","""Apartment 72"" at Green Lanes, London N21",51.63174,-0.094432,"20/8/2021",NA,2,0,0,"flat"
220000,"Studio for sale ","Wellesley Road, Croydon CR0",51.378825,-0.099479,"20/8/2021","336",0,1,0,NA
9e+05,"4 bed detached house for sale ","Voss Court, London SW16",51.419544,-0.126858,"20/8/2021",NA,4,2,2,"detached house"
375000,"1 bed flat for sale ","Crouch End Hill, London N8",51.577598,-0.125255,"20/8/2021","531",1,1,1,"flat"
9e+05,"4 bed flat for sale ","Porchester Square, London W2",51.516809,-0.187557,"20/8/2021",NA,4,2,0,"flat"
8e+05,"2 bed flat for sale ","Rosebery Avenue, London EC1R",51.528229,-0.107249,"20/8/2021",NA,2,1,0,"flat"
399999,"3 bed terraced house for sale ","Congleton Grove, Plumstead, London SE18",51.484382,0.074489,"20/8/2021",NA,3,0,0,"terraced house"
675000,"5 bed semi-detached house for sale ","Somervell Road, Harrow, Middlesex HA2",51.556671,-0.36821,"20/8/2021",NA,5,0,0,"semi-detached house"
425000,"2 bed flat for sale ","The Met Apartments, Lee High Road, London SE12",51.456405,0.010543,"20/8/2021",NA,2,1,1,"flat"
399900,"1 bed flat for sale ","Bernhard Baron House, Henriques Street, Aldgate - Tower Hill E1",51.513777,-0.065303,"20/8/2021",NA,1,1,1,"flat"
474900,"2 bed flat for sale ","Westferry Road, London E14",51.49032,-0.023023,"20/8/2021",NA,2,1,1,"flat"
566000,"3 bed flat for sale ","""Thornbury Apartments"" at Smithy Lane, Hounslow TW3",51.4693603149171,-0.358304226519337,"20/8/2021",NA,3,2,1,"flat"
563000,"3 bed flat for sale ","""Thornbury Apartments"" at Smithy Lane, Hounslow TW3",51.4693603149171,-0.358304226519337,"20/8/2021",NA,3,2,1,"flat"
559000,"3 bed flat for sale ","""Thornbury Apartments"" at Smithy Lane, Hounslow TW3",51.4693603149171,-0.358304226519337,"20/8/2021",NA,3,2,1,"flat"
1460000,"1 bed flat for sale ","Kensington Gardens Square, London W2",51.514581,-0.190066,"20/8/2021",NA,1,0,0,"flat"
750000,"2 bed flat for sale ","Wandsworth Bridge Road, Fulham, London SW6",51.473447,-0.192213,"20/8/2021",NA,2,2,1,"flat"
0,"2 bed flat for sale ","Star &amp; Garter, Richmond Hill, Richmond TW10",51.450325,-0.297011,"20/8/2021",NA,2,2,1,"flat"
545000,"2 bed flat for sale ","Compton House, Woolwich Riverside, London SE18",51.491331,0.072152,"20/8/2021",NA,2,2,1,"flat"
385000,"1 bed flat for sale ","Dutfield House, Woolwich, London SE18",51.4935,0.06465,"20/8/2021",NA,1,1,1,"flat"
475000,"2 bed flat for sale ","Panavia Court, Hendon, London NW9",51.598353,-0.245412,"20/8/2021",NA,2,2,1,"flat"
325000,"Studio for sale ","Lichfield Court, Richmond TW9",51.461236,-0.300567,"20/8/2021",NA,0,1,1,NA
315000,"1 bed flat for sale ","Carlton Avenue, Kenton, Harrow HA3",51.583988,-0.317838,"20/8/2021",NA,1,0,0,"flat"
495000,"2 bed flat for sale ","Pentonville Road, Islington, London N1",51.531827,-0.107831,"20/8/2021",NA,2,1,1,"flat"
6e+05,"3 bed detached house for sale ","Long Acre, Orpington BR6",51.370547,0.121336,"20/8/2021",NA,3,1,1,"detached house"
350000,"2 bed flat for sale ","The Crescent, Croydon CR0",51.390395,-0.092618,"20/8/2021",NA,2,1,1,"flat"
725000,"3 bed terraced house for sale ","Kirkwood Road, Nunhead SE15",51.470182,-0.060481,"19/8/2021",NA,3,0,0,"terraced house"
1695000,"3 bed flat for sale ","Abbey Court, Abbey Road, St. John's Wood, London NW8",51.535065,-0.181251,"19/8/2021",NA,3,3,2,"flat"
2050000,"4 bed semi-detached house for sale ","Priory Road, Kew, Richmond TW9",51.482974,-0.282221,"19/8/2021",NA,4,2,3,"semi-detached house"
280000,"2 bed flat for sale ","Ashwood Avenue, Uxbridge UB8",51.519095,-0.458326,"19/8/2021",NA,2,0,0,"flat"
340000,"3 bed flat for sale ","Crown Lane Gardens, Crown Lane SW16",51.423922,-0.111176,"19/8/2021",NA,3,1,1,"flat"
815000,"2 bed flat for sale ","The Claves, Millbrook Park, Mill Hill, London NW7",51.61072,-0.209498,"19/8/2021",NA,2,2,1,"flat"
477000,"2 bed flat for sale ","Page Street, London NW7",51.608611,-0.233518,"19/8/2021",NA,2,2,1,"flat"
425000,"2 bed maisonette for sale ","18 South Bank, Surbiton KT6",51.392656,-0.301465,"19/8/2021",NA,2,1,1,"maisonette"
450000,"3 bed terraced house for sale ","Manor Way, Mitcham CR4",51.401662,-0.144079,"19/8/2021",NA,3,1,2,"terraced house"
1e+06,"3 bed terraced house for sale ","Bracey Street, London N4",51.565908,-0.119608,"19/8/2021",NA,3,1,1,"terraced house"
725000,"Studio for sale ","Plough Yard, Shoreditch EC2A",51.522776,-0.078313,"19/8/2021",NA,0,1,1,NA
260000,"1 bed flat for sale ","The Waldrons, Croydon CR0",51.366556,-0.1048,"19/8/2021",NA,1,0,0,"flat"
650000,"4 bed semi-detached house for sale ","Minster Drive, Croydon CR0",51.368185,-0.086674,"19/8/2021",NA,4,0,0,"semi-detached house"
1200000,"4 bed flat for sale ","Stourcliffe Street, London W1H",51.515713,-0.162767,"19/8/2021","1,069",4,2,1,"flat"
450000,"3 bed semi-detached house for sale ","Carlton Avenue, Hayes, Middlesex UB3",51.495095,-0.430396,"19/8/2021",NA,3,0,0,"semi-detached house"
475000,"3 bed terraced house for sale ","Oswald Rd, Southall UB1",51.510673,-0.381656,"19/8/2021",NA,3,0,0,"terraced house"
2e+05,"1 bed flat for sale ","High Street, Thornton Heath CR7",51.398709,-0.095119,"19/8/2021",NA,1,1,1,"flat"
275000,"1 bed flat for sale ","Green Lane, Morden SM4",51.389789,-0.198042,"19/8/2021",NA,1,1,1,"flat"
450000,"3 bed semi-detached house for sale ","Whitehorse Road, Croydon CR0",51.390267,-0.094693,"19/8/2021",NA,3,1,2,"semi-detached house"
275000,"1 bed flat for sale ","Blenheim Grove, London SE15",51.469158,-0.070358,"19/8/2021",NA,1,1,1,"flat"
385000,"2 bed terraced house for sale ","Curran Avenue, Sidcup DA15",51.452199,0.098117,"19/8/2021",NA,2,1,1,"terraced house"
575000,"3 bed semi-detached house for sale ","Parkhill Road, Sidcup DA15",51.431668,0.086027,"19/8/2021",NA,3,1,2,"semi-detached house"
340000,"1 bed flat for sale ","Pancras Way, Bow, London E3",51.533498,-0.023792,"19/8/2021",NA,1,0,0,"flat"
242500,"1 bed flat for sale ","Enfield Close, Uxbridge UB8",51.536554,-0.477864,"19/8/2021",NA,1,0,0,"flat"
1150000,"1 bed flat for sale ","Elm Park Gardens, Chelsea SW10",51.486829,-0.176056,"19/8/2021",NA,1,1,1,"flat"
550000,"2 bed maisonette for sale ","Liberty Street, Stockwell SW9",51.475832,-0.116345,"19/8/2021",NA,2,1,1,"maisonette"
375000,"3 bed flat for sale ","Melville Road, London NW10",51.54307,-0.26149,"19/8/2021",NA,3,0,0,"flat"
470000,"1 bed flat for sale ","""Block D - Type 11"" at Silvertown Way, London E16",51.512486,0.010882,"19/8/2021",NA,1,0,1,"flat"
250000,"2 bed flat for sale ","The Stanfords, East Street, Epsom KT17",51.338382,-0.257127,"19/8/2021",NA,2,0,0,"flat"
550000,"3 bed terraced house for sale ","Wellington Road, Forest Gate, London E7",51.551209,0.017147,"19/8/2021",NA,3,2,2,"terraced house"
725000,"3 bed flat for sale ","Brookfield Road, Victoria Park, London E9",51.544341,-0.035351,"19/8/2021",NA,3,1,1,"flat"
3e+05,"1 bed flat for sale ","Central House, 32-66 High Street, London E15",51.531754,-0.011483,"19/8/2021",NA,1,1,0,"flat"
499999,"2 bed flat for sale ","Belgrave Street, Stepney, London E1",51.5145,-0.041594,"19/8/2021",NA,2,1,1,"flat"
1075000,"Land for sale ","Stephendale Road, London SW6",51.470666,-0.187413,"19/8/2021",NA,3,3,2,NA
339950,"1 bed flat for sale ","Southwark Park Road, London SE16",51.492321,-0.067522,"19/8/2021",NA,1,0,0,"flat"
615000,"2 bed flat for sale ","Pullman Building, 88 Spa Road, London SE16",51.495654,-0.072784,"19/8/2021",NA,2,0,0,"flat"
1399950,"3 bed flat for sale ","Clarence Gate Gardens, Glentworth Street, London NW1",51.523414,-0.159026,"19/8/2021",NA,3,0,0,"flat"
795000,"2 bed flat for sale ","Longfield Avenue, London W5",51.513666,-0.307675,"19/8/2021",NA,2,2,0,"flat"
4e+05,"2 bed flat for sale ","Chapter Way, London SW19",51.41424,-0.17945,"19/8/2021",NA,2,2,1,"flat"
390000,"2 bed maisonette for sale ","Landseer Close, London SW19",51.410512,-0.182575,"19/8/2021",NA,2,1,1,"maisonette"
450000,"2 bed flat for sale ","Caledonian Road, London N7",51.54594,-0.11763,"19/8/2021",NA,2,1,1,"flat"
1800000,"5 bed terraced house for sale ","Clissold Crescent, Stoke Newington, London N16",51.556771,-0.086214,"19/8/2021",NA,5,3,2,"terraced house"
4e+05,"2 bed terraced house for sale ","Arrowsmith Road, Chigwell IG7",51.610692,0.111552,"19/8/2021","980",2,1,1,"terraced house"
415000,"2 bed terraced house for sale ","Argyle Road, London N18",51.617368,-0.058618,"19/8/2021",NA,2,0,0,"terraced house"
350000,"3 bed terraced house for sale ","Riverdale Road, Erith, Kent DA8",51.483739,0.162838,"19/8/2021",NA,3,0,0,"terraced house"
975000,"5 bed end terrace house for sale ","Mossbury Road, Battersea, London SW11",51.464158,-0.166724,"19/8/2021",NA,5,3,2,"end terrace house"
190000,"Studio for sale ","Verona Court, 5 Myers Lane, London SE14",51.482805,-0.047862,"19/8/2021",NA,1,1,0,NA
318000,"2 bed flat for sale ","Battersea Square, London SW11",51.474921,-0.175897,"19/8/2021",NA,2,0,0,"flat"
5e+05,"2 bed flat for sale ","Marlborough Road, London N19",51.566699,-0.122403,"19/8/2021",NA,2,1,1,"flat"
450000,"3 bed terraced house for sale ","Linden Gardens, Enfield EN1",51.66207,-0.059759,"19/8/2021",NA,3,1,1,"terraced house"
2850000,"3 bed terraced house for sale ","Lonsdale Road, London W11",51.515083,-0.200838,"19/8/2021",NA,3,1,2,"terraced house"
8e+05,"2 bed flat for sale ","Blackthorn Avenue, London N7",51.544634,-0.109527,"19/8/2021",NA,2,2,1,"flat"
850000,"3 bed terraced house for sale ","Sandtoft Road, London SE7",51.482571,0.024812,"19/8/2021",NA,3,2,1,"terraced house"
7e+05,"3 bed flat for sale ","Cable Walk, Greenwich, London SE10",51.489811,0.003791,"19/8/2021",NA,3,2,1,"flat"
850000,"4 bed semi-detached house for sale ","St. Leonards Avenue, Highams Park, London. E4",51.609213,0.006041,"19/8/2021",NA,4,2,2,"semi-detached house"
407680,"1 bed flat for sale ","Bittacy Hill, London NW7",51.608353,-0.209913,"19/8/2021",NA,1,1,1,"flat"
567000,"2 bed flat for sale ","Bittacy Hill, London NW7",51.608353,-0.209913,"19/8/2021",NA,2,2,1,"flat"
602000,"2 bed flat for sale ","Bittacy Hill, London NW7",51.608353,-0.209913,"19/8/2021",NA,2,2,1,"flat"
690720,"2 bed flat for sale ","Bittacy Hill, London NW7",51.608353,-0.209913,"19/8/2021",NA,2,2,1,"flat"
410000,"2 bed flat for sale ","Rathbone Market, Barking Road, London, Greater London. E16",51.516285,0.010675,"19/8/2021",NA,2,1,1,"flat"
1300000,"4 bed terraced house for sale ","Blackwater Street, East Dulwich, London SE22",51.456117,-0.077371,"19/8/2021",NA,4,2,2,"terraced house"
499950,"2 bed flat for sale ","Oakfield Road, London N4",51.575093,-0.107525,"19/8/2021",NA,2,1,1,"flat"
830000,"1 bed flat for sale ","Carrick Yard, Luton Street NW8",51.523587,-0.172039,"19/8/2021",NA,1,1,1,"flat"
360000,"1 bed flat for sale ","Starling Court, Southmere, Thamesmead SE2",51.496959,0.122785,"19/8/2021",NA,1,1,1,"flat"
1130000,"2 bed flat for sale ","Carrick Yard, Luton Street NW8",51.523587,-0.172039,"19/8/2021",NA,2,2,1,"flat"
450000,"2 bed flat for sale ","Granville Park, Lewisham, London SE13",51.465791,-0.006202,"19/8/2021",NA,2,1,1,"flat"
690000,"4 bed end terrace house for sale ","Renwick Drive, Bromley BR2",51.387364,0.039326,"19/8/2021",NA,4,2,2,"end terrace house"
1400000,"5 bed semi-detached house for sale ","Finchley, London N11",51.616,-0.16,"19/8/2021","2,886",5,4,3,"semi-detached house"
1700000,"5 bed semi-detached house for sale ","Finchley, London N11",51.616,-0.16,"19/8/2021","2,828",5,4,3,"semi-detached house"
1500000,"5 bed semi-detached house for sale ","Finchley, London N11",51.616,-0.16,"19/8/2021","2,783",5,4,3,"semi-detached house"
425000,"2 bed flat for sale ","Brettenham Road, London E17",51.597386,-0.019272,"19/8/2021",NA,2,0,0,"flat"
240000,"1 bed flat for sale ","Plaistow, London, England E13",51.526396,0.018328,"19/8/2021",NA,1,1,1,"flat"
650000,"2 bed flat for sale ","Admiral Walk, London W9",51.522656,-0.195394,"19/8/2021",NA,2,2,1,"flat"
450000,"3 bed end terrace house for sale ","Custom House, London, England E16",51.512153,0.039029,"19/8/2021",NA,3,2,1,"end terrace house"
1750000,"3 bed terraced house for sale ","Casson Street, London E1",51.518292,-0.068066,"19/8/2021",NA,3,0,0,"terraced house"
1120000,"2 bed flat for sale ","Brigade Court, Southwark SE1",51.501745,-0.098385,"19/8/2021",NA,2,2,1,"flat"
985000,"2 bed flat for sale ","Cuthbert House, Brigade Court, Southwark SE1",51.501904,-0.098153,"19/8/2021",NA,2,2,1,"flat"
589500,"3 bed flat for sale ","Swift Court, Southmere, Thamesmead SE2",51.496959,0.122785,"19/8/2021",NA,3,2,1,"flat"
425000,"3 bed end terrace house for sale ","Church Path, Mitcham CR4",51.402129,-0.1749,"19/8/2021",NA,3,0,0,"end terrace house"
850000,"3 bed flat for sale ","Boulevard Drive, Colindale, London NW9",51.595039,-0.245022,"19/8/2021",NA,3,3,1,"flat"
550000,"3 bed terraced house for sale ","Larbert Road, Streatham Vale, London SW16",51.414734,-0.143701,"19/8/2021",NA,3,1,2,"terraced house"
340000,"1 bed flat for sale ","John Bell Tower East, Pancras Way, Bow, London E3",51.53326,-0.024051,"19/8/2021",NA,1,1,1,"flat"
425000,"2 bed flat for sale ","Union Lane, Isleworth TW7",51.47617,-0.32394,"19/8/2021",NA,2,1,0,"flat"
250000,"1 bed maisonette for sale ","Nelson Road, Whitton, Twickenham TW2",51.454566,-0.354281,"19/8/2021",NA,1,1,1,"maisonette"
0,"0","0",0,0,"19/8/2021",NA,0,0,0,NA
750000,"3 bed flat for sale ","Dartmouth Close, Notting Hill, London W11",51.517897,-0.199075,"19/8/2021",NA,3,1,1,"flat"
925000,"2 bed flat for sale ","Queensborough Terrace, Bayswater, London W2",51.511613,-0.185777,"19/8/2021",NA,2,1,1,"flat"
550000,"1 bed flat for sale ","Kensal Road, Ladbroke Grove, London W10",51.526321,-0.21137,"19/8/2021",NA,1,1,1,"flat"
1400000,"2 bed flat for sale ","Bayswater Road, Bayswater, London W2",51.510202,-0.18873,"19/8/2021",NA,2,2,2,"flat"
360000,"2 bed flat for sale ","East Street, Elephant And Castle, London SE17",51.488975,-0.090219,"19/8/2021",NA,2,1,1,"flat"
750000,"2 bed flat for sale ","Rotherhithe Street, Rotherhithe, London SE16",51.506691,-0.042938,"19/8/2021",NA,2,2,1,"flat"
0,"1 bed flat for sale ","Monier Road, London E3",51.539372,-0.02335,"19/8/2021",NA,1,0,0,"flat"
0,"1 bed flat for sale ","Monier Road, London E3",51.539372,-0.02335,"19/8/2021",NA,1,0,0,"flat"
415000,"2 bed flat for sale ","Aragon Tower, Deptford, London SE8",51.490456,-0.031924,"19/8/2021",NA,2,1,1,"flat"
1575000,"7 bed detached house for sale ","Rathgar Avenue W13, West Ealing, London,",51.506747,-0.317144,"19/8/2021",NA,7,2,2,"detached house"
625000,"1 bed flat for sale ","Cranfield Court, 21 Homer Street, Marylebone, London W1H",51.519407,-0.164405,"19/8/2021",NA,1,1,1,"flat"
3e+05,"Studio for sale ","Cromwell Road, Kensington, London SW5",51.494941,-0.192662,"19/8/2021",NA,0,1,1,NA
450000,"1 bed flat for sale ","Ravenscourt Gardens, Ravenscourt Park, London W6",51.494973,-0.24266,"19/8/2021",NA,1,1,1,"flat"
3e+05,"1 bed flat for sale ","Exeter Road, Canning Town, London E16",51.51514,0.02087,"19/8/2021",NA,1,1,1,"flat"
5e+05,"4 bed terraced house for sale ","Oaklands Road, Bromley BR1",51.414011,0.003415,"19/8/2021",NA,4,1,1,"terraced house"
2e+06,"3 bed flat for sale ","Salem Road, London W2",51.513075,-0.189204,"19/8/2021","1,676",3,2,1,"flat"
1e+06,"6 bed property for sale ","Robin Hood Way, London SW15",51.432542,-0.257416,"19/8/2021",NA,6,3,2,"property"
